MARCA;TIPO CAMBIO;COR;KM RODADOS;ANO FABRICACAO;PRECO
HONDA;MANUAL;CINZA;46000;2009;51000
HONDA;MANUAL;PRATA;47000;2009;50500
HONDA;MANUAL;PRETO;47000;2010;47900
HONDA;MANUAL;PRETO;49499;2011;47900
HONDA;MANUAL;CINZA;50000;2012;44500
HONDA;MANUAL;CINZA;50000;2008;45300
HONDA;MANUAL;PRATA;50300;2011;48500
HONDA;MANUAL;PRETO;51631;2010;49900
HONDA;MANUAL;PRATA;52000;2008;47000
HONDA;MANUAL;PRETO;55000;2013;48900
HONDA;MANUAL;PRATA;57200;2009;48900
HONDA;MANUAL;CINZA;57800;2011;52900
HONDA;MANUAL;PRETO;59000;2008;44900
HONDA;MANUAL;CINZA;60322;2011;47490
HONDA;MANUAL;CINZA;61000;2010;47900
HONDA;MANUAL;CINZA;62000;2009;45000
HONDA;MANUAL;PRETO;62000;2007;47000
HONDA;MANUAL;PRATA;65000;2010;49500
HONDA;MANUAL;PRATA;65602;2008;46000
HONDA;MANUAL;PRATA;68250;2010;46000
HONDA;MANUAL;PRETO;69000;2010;46980
HONDA;MANUAL;PRATA;71000;2008;45000
HONDA;MANUAL;PRATA;77200;2012;42490
HONDA;MANUAL;PRATA;89765;2009;54300
HONDA;MANUAL;CINZA;90000;2011;45000
HONDA;MANUAL;PRATA;16000;2009;52999
HONDA;AUTOMATICO;PRETO;23000;2010;61500
HONDA;AUTOMATICO;PRETO;23000;2011;50900
HONDA;AUTOMATICO;PRETO;27959;2008;49900
HONDA;AUTOMATICO;CINZA;29200;2009;56500
HONDA;AUTOMATICO;CINZA;30000;2008;55800
HONDA;AUTOMATICO;PRETO;36000;2009;49000
HONDA;AUTOMATICO;CINZA;36000;2011;52890
HONDA;AUTOMATICO;CINZA;37000;2010;51889
HONDA;AUTOMATICO;PRATA;37000;2009;55000
HONDA;AUTOMATICO;PRETO;39000;2006;51000
HONDA;AUTOMATICO;PRATA;40650;2008;49999
HONDA;AUTOMATICO;PRATA;41000;2009;50500
HONDA;AUTOMATICO;PRATA;45000;2010;51900
HONDA;AUTOMATICO;PRETO;45162;2011;49990
HONDA;AUTOMATICO;PRATA;46000;2006;49900
HONDA;AUTOMATICO;PRETO;46000;2006;49990
HONDA;AUTOMATICO;PRATA;47000;2009;51500
HONDA;AUTOMATICO;PRETO;48568;2011;52900
HONDA;AUTOMATICO;PRETO;50000;2011;56800
HONDA;AUTOMATICO;PRATA;50448;2010;52000
HONDA;AUTOMATICO;CINZA;50887;2006;49990
HONDA;AUTOMATICO;PRATA;52000;2012;52889
HONDA;AUTOMATICO;PRATA;52000;2011;52500
HONDA;AUTOMATICO;PRETO;53592;2010;52900
HONDA;AUTOMATICO;PRATA;54000;2008;54500
HONDA;AUTOMATICO;PRETO;55760;2010;55900
HONDA;AUTOMATICO;PRETO;58000;2009;51000
HONDA;AUTOMATICO;CINZA;62000;2009;57500
HONDA;AUTOMATICO;CINZA;68000;2011;51000
HONDA;AUTOMATICO;PRATA;69000;2009;48000
HONDA;AUTOMATICO;PRATA;71000;2008;52990
HONDA;AUTOMATICO;PRATA;75000;2007;50000
HONDA;AUTOMATICO;CINZA;85000;2009;48900
HONDA;AUTOMATICO;PRETO;999;2010;47900
HONDA;MANUAL;CINZA;21000;2007;46000
HONDA;MANUAL;PRETO;26000;2009;48000
HONDA;MANUAL;CINZA;27000;2011;49800
HONDA;MANUAL;PRETO;28180;2010;44980
HONDA;MANUAL;PRETO;29000;2010;48900
HONDA;MANUAL;PRATA;29925;2008;51500
HONDA;MANUAL;CINZA;30000;2010;46900
HONDA;MANUAL;PRETO;31000;2010;47900
HONDA;MANUAL;CINZA;31150;2011;47300
HONDA;MANUAL;PRATA;41500;2012;52000
HONDA;MANUAL;PRATA;42000;2009;47900
HONDA;MANUAL;CINZA;44213;2008;47000
HONDA;MANUAL;PRATA;45800;2006;49900
HONDA;MANUAL;CINZA;47000;2011;43900
HONDA;MANUAL;PRETO;51920;2011;51900
HONDA;MANUAL;PRETO;75000;2008;48000
HONDA;MANUAL;PRETO;23157;2008;50000
HONDA;AUTOMATICO;PRETO;50000;2007;43900
HONDA;AUTOMATICO;PRATA;59000;2010;49900
HONDA;AUTOMATICO;PRATA;45000;2009;47000
HONDA;MANUAL;PRATA;49900;2007;46900
HONDA;MANUAL;VERMELHO;47000;2010;74500
RENAULT;MANUAL;PRATA;60000;2011;45990
FORD;MANUAL;VERMELHO;22590;2007;37000
FORD;MANUAL;PRATA;25700;2007;35900
FORD;MANUAL;PRATA;27000;2008;38500
FORD;MANUAL;PRETO;30112;2011;36990
FORD;MANUAL;VERMELHO;33050;2012;42890
FORD;MANUAL;PRETO;38000;2012;34900
FORD;MANUAL;PRATA;39000;2008;36890
FORD;MANUAL;VERMELHO;40000;2009;36990
FORD;MANUAL;PRATA;43000;2008;39990
FORD;MANUAL;PRETO;44000;2007;40900
FORD;MANUAL;PRETO;45000;2009;41990
FORD;MANUAL;PRETO;48963;2008;36990
FORD;MANUAL;VERMELHO;56000;2010;38500
FORD;MANUAL;AZUL;61000;2007;38900
FORD;MANUAL;PRETO;64000;2012;39990
FORD;MANUAL;PRETO;65915;2007;41890
FORD;MANUAL;DOURADO;68500;2010;34800
FORD;MANUAL;PRETO;130000;2008;41000
FORD;MANUAL;PRATA;26200;2012;39900
FORD;MANUAL;PRATA;36000;2010;37890
FORD;MANUAL;PRETO;45000;2011;41500
FORD;MANUAL;PRETO;54000;2008;39900
FORD;MANUAL;PRETO;222;2009;42500
FORD;MANUAL;PRATA;14000;2010;41200
FORD;MANUAL;VERMELHO;17717;2008;41000
FORD;MANUAL;PRETO;17981;2009;37990
FORD;MANUAL;PRETO;21000;2011;38999
FORD;MANUAL;PRETO;24000;2009;42900
FORD;MANUAL;PRETO;25000;2008;39900
FORD;MANUAL;PRETO;29500;2008;39200
FORD;MANUAL;PRATA;30000;2006;41899
FORD;MANUAL;PRATA;33000;2008;36900
FORD;MANUAL;VERMELHO;34000;2008;37500
FORD;MANUAL;PRETO;35123;2008;38900
FORD;MANUAL;PRATA;37000;2007;39900
FORD;MANUAL;PRATA;38000;2008;38900
FORD;MANUAL;PRATA;38000;2007;38900
FORD;MANUAL;PRETO;40000;2009;40900
FORD;MANUAL;VERMELHO;40000;2010;35900
FORD;MANUAL;PRETO;41000;2007;36890
FORD;MANUAL;PRETO;43000;2010;37990
FORD;MANUAL;PRETO;44000;2007;37490
FORD;MANUAL;VERMELHO;44536;2009;37990
FORD;MANUAL;PRETO;45000;2008;41990
FORD;MANUAL;PRETO;47700;2007;36500
FORD;MANUAL;PRETO;48000;2006;37200
FORD;MANUAL;PRETO;48122;2010;36000
FORD;MANUAL;PRATA;49000;2007;38900
FORD;MANUAL;PRETO;50000;2006;39900
FORD;MANUAL;PRETO;52000;2008;39900
FORD;MANUAL;PRETO;52700;2008;38500
FORD;MANUAL;PRATA;54000;2008;38900
FORD;MANUAL;PRETO;55000;2008;37000
FORD;MANUAL;CINZA;60000;2010;43000
FORD;MANUAL;VERMELHO;63375;2011;39990
FORD;MANUAL;PRETO;34000;2007;41990
FORD;MANUAL;PRATA;46300;2010;39900
FORD;MANUAL;BRANCO;50000;2009;43800
FORD;MANUAL;PRATA;69000;2009;39990
FORD;MANUAL;PRETO;100;2006;41800
FORD;MANUAL;PRETO;15717;2006;39000
FORD;AUTOMATICO;PRETO;35000;2010;39500
FORD;AUTOMATICO;PRATA;41000;2008;34000
FORD;AUTOMATICO;PRATA;100;2007;40900
FORD;AUTOMATICO;PRATA;14300;2007;40500
FORD;AUTOMATICO;PRATA;15800;2005;42990
FORD;AUTOMATICO;PRETO;17680;2010;42000
FORD;AUTOMATICO;PRATA;18245;2007;45990
FORD;AUTOMATICO;PRETO;28546;2007;41890
FORD;AUTOMATICO;PRATA;32000;2007;39990
FORD;AUTOMATICO;PRATA;33400;2006;40700
FORD;AUTOMATICO;PRATA;34000;2009;41800
FORD;AUTOMATICO;PRETO;35000;2008;40500
FORD;AUTOMATICO;PRATA;35000;2006;41999
FORD;AUTOMATICO;AZUL;37000;2009;40000
FORD;AUTOMATICO;PRATA;38400;2007;39900
FORD;AUTOMATICO;PRETO;46267;2005;37500
FORD;AUTOMATICO;PRATA;48000;2006;40800
FORD;AUTOMATICO;AZUL;50000;2005;42000
FORD;AUTOMATICO;VERMELHO;58000;2008;39900
FORD;AUTOMATICO;PRATA;69000;2010;40500
FORD;AUTOMATICO;PRETO;90000;2006;39790
FORD;AUTOMATICO;PRATA;98000;2008;39990
RENAULT;AUTOMATICO;BRANCO;100;2007;49800
RENAULT;AUTOMATICO;PRETO;12000;2005;45000
RENAULT;AUTOMATICO;CINZA;13700;2008;54000
RENAULT;AUTOMATICO;PRETO;15800;2011;45000
RENAULT;AUTOMATICO;PRATA;15951;2008;49500
RENAULT;AUTOMATICO;PRETO;20000;2006;44990
RENAULT;AUTOMATICO;CINZA;21137;2007;52990
RENAULT;AUTOMATICO;PRATA;21400;2006;47900
RENAULT;AUTOMATICO;PRATA;27000;2010;58900
RENAULT;AUTOMATICO;PRATA;27000;2008;45000
RENAULT;AUTOMATICO;PRETO;27560;2007;49990
RENAULT;AUTOMATICO;PRATA;28000;2010;49000
RENAULT;AUTOMATICO;PRATA;29000;2007;46000
RENAULT;AUTOMATICO;PRETO;29000;2006;48000
RENAULT;AUTOMATICO;PRATA;30000;2007;49990
RENAULT;AUTOMATICO;PRATA;31390;2006;49990
RENAULT;AUTOMATICO;PRATA;32000;2008;44900
RENAULT;AUTOMATICO;CINZA;32624;2012;46900
RENAULT;AUTOMATICO;PRETO;34000;2008;43900
RENAULT;AUTOMATICO;PRETO;36692;2010;46900
RENAULT;AUTOMATICO;PRETO;38000;2008;51900
RENAULT;AUTOMATICO;AZUL;38000;2006;42000
RENAULT;AUTOMATICO;VERMELHO;39000;2008;54900
RENAULT;AUTOMATICO;PRETO;40000;2007;46900
RENAULT;AUTOMATICO;PRETO;44000;2007;46900
RENAULT;AUTOMATICO;PRATA;45000;2007;47900
RENAULT;AUTOMATICO;CINZA;46000;2007;44990
RENAULT;AUTOMATICO;PRETO;47030;2006;43990
RENAULT;AUTOMATICO;AZUL;48000;2009;42890
RENAULT;AUTOMATICO;PRATA;49000;2007;51900
RENAULT;AUTOMATICO;PRETO;50000;2008;47500
RENAULT;AUTOMATICO;PRETO;50500;2009;44700
RENAULT;AUTOMATICO;CINZA;51800;2006;41500
RENAULT;AUTOMATICO;PRATA;52000;2006;44990
RENAULT;AUTOMATICO;PRETO;52200;2006;45800
RENAULT;AUTOMATICO;CINZA;53000;2009;42999
RENAULT;AUTOMATICO;CINZA;53458;2006;44000
RENAULT;AUTOMATICO;PRETO;57100;2008;48900
RENAULT;AUTOMATICO;PRETO;58200;2007;41900
RENAULT;AUTOMATICO;PRATA;59693;2008;48990
RENAULT;AUTOMATICO;PRATA;60125;2008;46990
RENAULT;AUTOMATICO;PRATA;62000;2007;42500
RENAULT;AUTOMATICO;PRETO;70000;2007;43000
RENAULT;AUTOMATICO;PRETO;70500;2008;44490
RENAULT;AUTOMATICO;PRATA;82000;2010;41999
RENAULT;AUTOMATICO;PRATA;88888;2011;42000
RENAULT;AUTOMATICO;PRATA;91600;2007;43990
RENAULT;AUTOMATICO;CINZA;18750;2007;48999
RENAULT;MANUAL;PRETO;25600;2006;46500
RENAULT;MANUAL;PRATA;41000;2011;47800
RENAULT;MANUAL;PRETO;46000;2008;47900
RENAULT;MANUAL;CINZA;46800;2008;38990
RENAULT;MANUAL;PRATA;52383;2008;42000
RENAULT;MANUAL;CINZA;55528;2008;44900
RENAULT;MANUAL;PRETO;57568;2007;43490
RENAULT;MANUAL;PRATA;63845;2007;44990
RENAULT;MANUAL;PRETO;64000;2007;39990
RENAULT;MANUAL;PRETO;71261;2006;49800
RENAULT;MANUAL;PRETO;72000;2007;37990
RENAULT;MANUAL;PRATA;73683;2007;44900
RENAULT;MANUAL;PRATA;74889;2005;46900
RENAULT;MANUAL;PRATA;80000;2007;40000
RENAULT;MANUAL;PRATA;14333;2008;51990
RENAULT;AUTOMATICO;PRATA;17300;2008;53900
RENAULT;AUTOMATICO;PRATA;20000;2006;55900
RENAULT;AUTOMATICO;PRETO;22100;2007;55900
RENAULT;AUTOMATICO;PRETO;25000;2007;52890
RENAULT;AUTOMATICO;CINZA;25000;2006;55900
RENAULT;AUTOMATICO;CINZA;25765;2006;53900
RENAULT;AUTOMATICO;PRATA;29520;2007;59500
RENAULT;AUTOMATICO;CINZA;30000;2007;49000
RENAULT;AUTOMATICO;VERMELHO;30000;2006;53000
RENAULT;AUTOMATICO;BRANCO;30000;2008;57000
RENAULT;AUTOMATICO;PRETO;31000;2008;52900
RENAULT;AUTOMATICO;PRATA;32000;2011;57800
RENAULT;AUTOMATICO;PRATA;36000;2009;49890
RENAULT;AUTOMATICO;PRETO;39100;2013;56000
RENAULT;AUTOMATICO;PRETO;40000;2011;53000
RENAULT;AUTOMATICO;PRETO;40000;2011;55000
RENAULT;AUTOMATICO;PRETO;40000;2012;52000
RENAULT;AUTOMATICO;PRETO;40800;2012;52450
RENAULT;AUTOMATICO;BRANCO;47000;2012;52000
RENAULT;AUTOMATICO;CINZA;48000;2009;59900
RENAULT;AUTOMATICO;CINZA;50000;2009;53000
RENAULT;AUTOMATICO;CINZA;54000;2011;49900
RENAULT;AUTOMATICO;PRETO;54652;2009;55000
RENAULT;AUTOMATICO;PRATA;62000;2013;50990
RENAULT;AUTOMATICO;PRETO;67950;2013;55500
RENAULT;AUTOMATICO;PRATA;70000;2013;59000
RENAULT;AUTOMATICO;PRETO;71600;2012;52900
RENAULT;AUTOMATICO;PRATA;80000;2011;49990
RENAULT;AUTOMATICO;BRANCO;83500;2010;56900
RENAULT;AUTOMATICO;PRETO;85946;2008;58000
FORD;AUTOMATICO;PRETO;25005;2011;35900
FORD;MANUAL;PRATA;30803;2011;38000
FORD;MANUAL;PRATA;33000;2009;38900
FORD;MANUAL;PRATA;58000;2009;38000
FORD;MANUAL;BRANCO;60000;2009;39900
FORD;MANUAL;PRATA;80000;2009;34890
FORD;MANUAL;PRATA;111111;2009;42000
FORD;MANUAL;PRATA;39765;2009;34900
FORD;MANUAL;PRETO;44000;2011;37800
FORD;MANUAL;PRETO;45000;2009;43800
FORD;MANUAL;PRATA;46800;2009;34500
FORD;MANUAL;PRETO;50000;2012;34000
FORD;MANUAL;PRATA;54576;2013;39500
FORD;MANUAL;PRETO;55500;2011;35000
FORD;MANUAL;PRETO;56000;2009;35000
FORD;MANUAL;PRATA;39000;2013;38980
FORD;MANUAL;PRETO;39000;2011;37900
FORD;MANUAL;BRANCO;39000;2012;43000
FORD;MANUAL;PRATA;42108;2012;39500
FORD;MANUAL;PRATA;46000;2013;37990
FORD;MANUAL;PRETO;47000;2012;38900
FORD;MANUAL;PRATA;48300;2013;38990
FORD;MANUAL;PRETO;54000;2008;41900
FORD;MANUAL;PRATA;57000;2012;38000
FORD;MANUAL;PRATA;63000;2012;37800
FORD;MANUAL;PRATA;71000;2012;41500
FORD;MANUAL;PRETO;83200;2011;37250
FORD;MANUAL;PRATA;87500;2011;37500
FORD;MANUAL;PRETO;21000;2012;39900
FORD;MANUAL;PRETO;21000;2011;39999
FORD;MANUAL;PRATA;25000;2011;38000
FORD;MANUAL;PRETO;38800;2012;39490
FORD;MANUAL;PRETO;39900;2012;37990
FORD;MANUAL;PRETO;44000;2012;37800
FORD;MANUAL;CINZA;62000;2012;35900
FORD;MANUAL;PRATA;62000;2012;37500
FORD;MANUAL;PRETO;62000;2009;38900
FORD;MANUAL;PRATA;65500;2012;36800
FORD;MANUAL;PRATA;69000;2011;37990
FORD;MANUAL;PRATA;77879;2011;37990
FORD;MANUAL;PRETO;39000;2012;43990
FORD;MANUAL;PRATA;40000;2012;40000
FORD;MANUAL;PRATA;53810;2009;42900
FORD;AUTOMATICO;PRATA;60000;2011;41200
FORD;AUTOMATICO;BRANCO;39500;2012;48500
FORD;AUTOMATICO;AZUL;48000;2010;50000
FORD;AUTOMATICO;BRANCO;55300;2012;42000
FORD;MANUAL;AZUL;69086;2012;41900
FORD;MANUAL;PRETO;46000;2010;41390
FORD;AUTOMATICO;PRATA;21500;2012;42900
FORD;AUTOMATICO;PRATA;45500;2010;42900
FORD;AUTOMATICO;PRETO;48940;2009;41999
FORD;MANUAL;PRETO;61000;2012;37900
FORD;MANUAL;PRATA;100000;2012;38000
FORD;MANUAL;PRETO;40000;2011;42000
FORD;AUTOMATICO;PRETO;41000;2011;38000
FORD;AUTOMATICO;CINZA;48000;2012;45800
FORD;AUTOMATICO;PRATA;51000;2009;37500
FORD;AUTOMATICO;PRETO;53000;2011;43900
FORD;AUTOMATICO;PRETO;60000;2011;49900
FORD;AUTOMATICO;PRETO;48000;2011;41800
FORD;MANUAL;PRATA;38900;2012;51900
FORD;AUTOMATICO;CINZA;49000;2011;50000
FORD;AUTOMATICO;AZUL;50000;2010;50900
FORD;AUTOMATICO;PRETO;51000;2012;48200
FORD;AUTOMATICO;PRETO;55000;2011;49900
FORD;AUTOMATICO;PRETO;60000;2009;51000
FORD;AUTOMATICO;PRATA;22500;2011;50990
FORD;MANUAL;PRATA;23000;2012;54000
FORD;AUTOMATICO;PRETO;68000;2012;46500
FORD;AUTOMATICO;PRETO;24000;2012;74990
FORD;AUTOMATICO;PRATA;30000;2011;100000
FORD;AUTOMATICO;PRETO;41500;2012;79900
FORD;AUTOMATICO;PRETO;42000;2012;80900
FORD;AUTOMATICO;PRETO;47900;2012;99900
FORD;AUTOMATICO;PRETO;200;2011;65000
FORD;AUTOMATICO;PRATA;16000;2011;56000
FORD;AUTOMATICO;PRETO;16200;2011;65600
FORD;AUTOMATICO;PRATA;19000;2011;59900
FORD;AUTOMATICO;PRATA;22000;2011;62000
FORD;AUTOMATICO;BRANCO;22000;2009;67900
FORD;AUTOMATICO;PRETO;22800;2011;69900
FORD;AUTOMATICO;PRETO;23450;2009;57000
FORD;AUTOMATICO;PRATA;25000;2009;54500
FORD;AUTOMATICO;PRATA;26980;2012;53900
FORD;AUTOMATICO;BRANCO;27000;2011;58500
FORD;AUTOMATICO;PRETO;27313;2012;49900
FORD;AUTOMATICO;PRETO;29000;2011;59900
FORD;AUTOMATICO;BRANCO;29000;2011;62900
FORD;AUTOMATICO;CINZA;29900;2011;54999
FORD;AUTOMATICO;PRATA;31000;2012;53500
FORD;AUTOMATICO;PRATA;31000;2010;60000
FORD;AUTOMATICO;PRATA;31000;2011;56900
FORD;AUTOMATICO;PRATA;33000;2011;65900
FORD;AUTOMATICO;PRETO;34000;2011;62000
FORD;AUTOMATICO;PRETO;34200;2012;54000
FORD;AUTOMATICO;PRATA;36500;2011;56000
FORD;AUTOMATICO;CINZA;38000;2011;61900
FORD;AUTOMATICO;PRATA;38000;2013;57000
FORD;AUTOMATICO;PRATA;38455;2011;50990
FORD;AUTOMATICO;BRANCO;38590;2009;63000
FORD;AUTOMATICO;PRETO;39000;2011;53900
FORD;AUTOMATICO;PRETO;39000;2011;55700
FORD;AUTOMATICO;PRETO;40000;2010;53000
FORD;AUTOMATICO;BRANCO;40000;2010;59900
FORD;AUTOMATICO;PRETO;40000;2011;79000
FORD;AUTOMATICO;PRETO;41000;2009;57000
FORD;AUTOMATICO;CINZA;41000;2010;59700
FORD;AUTOMATICO;PRETO;42000;2009;55000
FORD;AUTOMATICO;PRATA;42190;2012;57900
FORD;AUTOMATICO;PRETO;42650;2012;59900
FORD;AUTOMATICO;BRANCO;43000;2010;64000
FORD;AUTOMATICO;PRATA;44000;2009;62800
FORD;AUTOMATICO;PRETO;44469;2012;55000
FORD;AUTOMATICO;VERMELHO;45000;2012;45000
FORD;AUTOMATICO;BRANCO;47000;2010;63000
FORD;AUTOMATICO;PRETO;49000;2012;54500
FORD;AUTOMATICO;PRETO;49000;2011;54900
FORD;AUTOMATICO;PRATA;51000;2011;59900
FORD;AUTOMATICO;PRETO;51000;2012;79000
FORD;AUTOMATICO;BRANCO;51200;2010;67400
FORD;AUTOMATICO;PRATA;52000;2011;59900
FORD;AUTOMATICO;PRETO;53912;2012;55900
FORD;AUTOMATICO;BRANCO;54000;2011;50000
FORD;AUTOMATICO;PRATA;54000;2008;56900
FORD;AUTOMATICO;PRETO;55508;2012;55480
FORD;AUTOMATICO;PRATA;56000;2012;55900
FORD;AUTOMATICO;BRANCO;56000;2011;52990
FORD;AUTOMATICO;PRETO;57636;2012;53999
FORD;AUTOMATICO;PRETO;58000;2010;57000
FORD;AUTOMATICO;PRATA;60000;2012;79990
FORD;AUTOMATICO;BRANCO;60000;2012;58000
FORD;AUTOMATICO;PRETO;60796;2011;57900
FORD;AUTOMATICO;PRETO;63000;2010;59900
FORD;AUTOMATICO;PRATA;64000;2012;63999
FORD;AUTOMATICO;PRETO;65000;2012;56900
FORD;AUTOMATICO;CINZA;65000;2012;65000
FORD;AUTOMATICO;PRETO;65000;2011;55990
FORD;AUTOMATICO;BRANCO;66000;2010;55899
FORD;AUTOMATICO;PRATA;67000;2010;57000
FORD;AUTOMATICO;PRETO;67000;2009;53990
FORD;AUTOMATICO;PRETO;68000;2012;54000
FORD;AUTOMATICO;PRETO;69000;2012;56900
FORD;AUTOMATICO;PRETO;69000;2012;74900
FORD;AUTOMATICO;PRATA;72000;2010;56800
FORD;AUTOMATICO;BRANCO;74000;2011;66900
FORD;AUTOMATICO;PRETO;76000;2011;54000
FORD;AUTOMATICO;PRATA;80000;2011;66000
FORD;AUTOMATICO;PRETO;81000;2009;53700
FORD;AUTOMATICO;PRATA;91200;2010;54990
FORD;AUTOMATICO;PRATA;134000;2009;58000
FORD;AUTOMATICO;PRETO;15037;2010;68690
FORD;AUTOMATICO;PRETO;15500;2012;75000
FORD;AUTOMATICO;BRANCO;19000;2008;69800
FORD;AUTOMATICO;PRETO;25500;2012;63900
FORD;AUTOMATICO;PRETO;25500;2012;65000
FORD;AUTOMATICO;PRETO;27000;2009;70000
FORD;AUTOMATICO;PRATA;32000;2011;57000
FORD;AUTOMATICO;BRANCO;34500;2009;73900
FORD;AUTOMATICO;PRATA;37530;2009;69900
FORD;AUTOMATICO;BRANCO;42500;2010;75900
FORD;AUTOMATICO;PRETO;50000;2011;64900
FORD;AUTOMATICO;PRATA;52000;2009;67900
FORD;AUTOMATICO;PRETO;70000;2012;54900
FORD;AUTOMATICO;PRETO;71000;2008;60900
FORD;AUTOMATICO;PRATA;20000;2012;64980
FORD;AUTOMATICO;PRETO;26000;2009;59900
FORD;AUTOMATICO;PRATA;29183;2011;63980
FORD;AUTOMATICO;PRETO;40000;2011;64800
FORD;AUTOMATICO;PRETO;42932;2011;58900
FORD;AUTOMATICO;BRANCO;43000;2011;69900
FORD;AUTOMATICO;PRATA;45000;2011;70000
FORD;AUTOMATICO;PRETO;52000;2011;59900
VOLKSWAGEN;AUTOMATICO;AZUL;0;2010;18000
VOLKSWAGEN;MANUAL;BRANCO;11000;2011;20900
VOLKSWAGEN;MANUAL;CINZA;18500;2012;19000
VOLKSWAGEN;MANUAL;PRATA;32951;2012;18390
VOLKSWAGEN;MANUAL;BRANCO;37000;2012;23000
VOLKSWAGEN;MANUAL;CINZA;37000;2012;23900
VOLKSWAGEN;MANUAL;PRATA;37426;2012;15290
VOLKSWAGEN;MANUAL;PRETO;38500;2012;18990
VOLKSWAGEN;MANUAL;BRANCO;41681;2010;18500
VOLKSWAGEN;MANUAL;CINZA;43000;2010;18500
VOLKSWAGEN;MANUAL;PRATA;44000;2012;19000
VOLKSWAGEN;MANUAL;PRETO;52085;2011;17500
VOLKSWAGEN;MANUAL;PRETO;54540;2011;20990
VOLKSWAGEN;MANUAL;PRATA;59000;2009;21500
VOLKSWAGEN;MANUAL;PRATA;23760;2011;21900
VOLKSWAGEN;MANUAL;VERMELHO;30000;2011;24800
VOLKSWAGEN;MANUAL;PRATA;32062;2010;19900
VOLKSWAGEN;MANUAL;PRATA;34800;2011;21990
VOLKSWAGEN;MANUAL;PRETO;35000;2011;21000
VOLKSWAGEN;MANUAL;BRANCO;36500;2011;23500
VOLKSWAGEN;MANUAL;CINZA;38000;2012;26900
VOLKSWAGEN;MANUAL;PRETO;39790;2010;29900
VOLKSWAGEN;MANUAL;BRANCO;49000;2011;20900
VOLKSWAGEN;MANUAL;PRETO;50000;2011;25800
VOLKSWAGEN;MANUAL;PRATA;52000;2011;23899
VOLKSWAGEN;MANUAL;BRANCO;56000;2011;20500
VOLKSWAGEN;MANUAL;BRANCO;57000;2012;22300
VOLKSWAGEN;MANUAL;CINZA;60000;2012;25900
VOLKSWAGEN;MANUAL;BRANCO;78148;2012;18500
VOLKSWAGEN;MANUAL;PRATA;104000;2012;19000
VOLKSWAGEN;MANUAL;PRATA;100;2010;25800
VOLKSWAGEN;MANUAL;PRATA;6000;2012;22200
VOLKSWAGEN;MANUAL;BRANCO;11000;2009;24000
VOLKSWAGEN;MANUAL;PRATA;14000;2012;22300
VOLKSWAGEN;MANUAL;PRETO;16646;2010;25500
VOLKSWAGEN;MANUAL;PRETO;17000;2012;19500
VOLKSWAGEN;MANUAL;PRATA;19000;2009;28900
VOLKSWAGEN;MANUAL;PRATA;19000;2011;28900
VOLKSWAGEN;MANUAL;PRETO;20350;2011;25000
VOLKSWAGEN;MANUAL;CINZA;25000;2009;23400
VOLKSWAGEN;MANUAL;PRETO;26000;2012;22500
VOLKSWAGEN;MANUAL;PRETO;28404;2012;23900
VOLKSWAGEN;MANUAL;PRATA;29000;2009;25990
VOLKSWAGEN;MANUAL;BRANCO;30000;2011;27000
VOLKSWAGEN;MANUAL;PRATA;32000;2009;26900
VOLKSWAGEN;MANUAL;CINZA;35000;2012;25990
VOLKSWAGEN;MANUAL;PRATA;36000;2009;26777
VOLKSWAGEN;MANUAL;CINZA;36300;2009;23500
VOLKSWAGEN;MANUAL;PRETO;37000;2012;24900
VOLKSWAGEN;MANUAL;PRATA;37000;2010;27499
VOLKSWAGEN;MANUAL;PRETO;38000;2011;31000
VOLKSWAGEN;MANUAL;PRETO;39000;2012;24990
VOLKSWAGEN;MANUAL;PRATA;39000;2012;22990
VOLKSWAGEN;MANUAL;PRETO;40000;2012;25900
VOLKSWAGEN;MANUAL;CINZA;40800;2011;22950
VOLKSWAGEN;MANUAL;CINZA;40985;2010;23999
VOLKSWAGEN;MANUAL;PRETO;41000;2012;22900
VOLKSWAGEN;MANUAL;PRETO;43000;2011;25000
VOLKSWAGEN;MANUAL;PRETO;43000;2009;21900
VOLKSWAGEN;MANUAL;VERMELHO;43400;2010;24900
VOLKSWAGEN;MANUAL;PRATA;44000;2009;23900
VOLKSWAGEN;MANUAL;PRATA;44000;2010;24300
VOLKSWAGEN;MANUAL;PRATA;44740;2012;23500
VOLKSWAGEN;MANUAL;PRETO;45000;2012;23500
VOLKSWAGEN;MANUAL;PRATA;48000;2008;24900
VOLKSWAGEN;MANUAL;PRATA;49400;2011;23490
VOLKSWAGEN;MANUAL;CINZA;49615;2011;25990
VOLKSWAGEN;MANUAL;PRATA;50000;2011;25900
VOLKSWAGEN;MANUAL;VERMELHO;54000;2009;24500
VOLKSWAGEN;MANUAL;PRETO;54600;2012;22990
VOLKSWAGEN;MANUAL;PRATA;55000;2008;24900
VOLKSWAGEN;MANUAL;PRATA;55000;2012;24900
VOLKSWAGEN;MANUAL;PRATA;58000;2012;24000
VOLKSWAGEN;MANUAL;PRATA;58000;2013;24500
VOLKSWAGEN;MANUAL;CINZA;61000;2011;28000
VOLKSWAGEN;MANUAL;VERMELHO;64000;2010;26500
VOLKSWAGEN;MANUAL;PRATA;65000;2011;23999
VOLKSWAGEN;MANUAL;BRANCO;69000;2009;19900
VOLKSWAGEN;MANUAL;PRATA;70000;2010;18500
